日期,大类名称,中类名称,商品名称,销售数量,销售金额,退货金额,折扣金额,利润率,客单价
2024-02-09,食品,生鲜,进口水果,132,42789.0,1892.55,5657.98,0.47,324.16
2024-02-09,服装,女装,外套,151,129938.51,2858.5,13467.59,0.34,860.52
2024-02-09,电子产品,配件,手机壳,67,297626.47,14298.63,34333.37,0.47,4442.19
2024-02-09,食品,饮料,咖啡,60,49056.3,1941.51,2608.37,0.4,817.61
2024-02-09,家居用品,家具,真皮沙发,58,257974.43,6422.21,26045.39,0.34,4447.83
2024-02-09,电子产品,配件,笔记本支架,86,696326.88,16721.8,98659.04,0.37,8096.82
2024-02-09,电子产品,游戏机,PS4 Pro,35,255377.31,9212.66,16590.11,0.2,7296.49
2024-02-09,服装,女装,羽绒服,128,129769.61,1458.54,13076.81,0.3,1013.83
2024-02-09,电子产品,平板电脑,Samsung Tab,93,235664.6,4276.94,30718.5,0.4,2534.03
2024-02-09,服装,男装,裤子,43,33360.31,1593.11,4663.07,0.4,775.82
2024-02-09,食品,零食,糖果,104,96105.77,4632.13,10274.65,0.28,924.09
2024-02-09,家居用品,家具,办公椅,111,85293.96,994.4,8236.83,0.16,768.41
2024-02-09,服装,女装,连衣裙,221,236539.13,6265.17,32996.74,0.16,1070.31
2024-02-09,服装,配饰,帽子,266,774355.6,30027.77,60026.97,0.19,2911.11
2024-02-09,食品,调味品,醋,106,37382.02,558.82,5039.11,0.39,352.66
2024-02-09,服装,运动装,耐克运动服,229,570415.85,18418.78,31815.83,0.35,2490.9
2024-02-09,服装,运动装,安德玛,14,9516.05,300.8,1155.11,0.39,679.72
2024-02-10,家居用品,卫浴,镜子,66,253430.46,8246.63,20429.46,0.35,3839.86
2024-02-10,家居用品,收纳,整体衣柜,58,171260.29,2933.66,17968.32,0.24,2952.76
2024-02-10,家居用品,卫浴,浴室柜,199,287437.08,5353.33,34416.12,0.44,1444.41
2024-02-10,电子产品,笔记本,MacBook Pro,48,410970.57,19842.51,60936.87,0.32,8561.89
2024-02-10,家居用品,灯具,射灯,188,356102.05,6712.41,19171.35,0.34,1894.16
2024-02-10,家居用品,卫浴,镜子,157,504900.45,8089.32,34377.42,0.44,3215.93
2024-02-10,服装,男装,裤子,71,90502.32,3662.6,6147.16,0.48,1274.68
2024-02-11,家居用品,收纳,收纳盒,9,23381.9,773.3,2940.51,0.19,2597.99
2024-02-11,家居用品,厨具,料理机,38,150998.4,5639.03,18940.82,0.21,3973.64
2024-02-11,服装,男装,夹克,35,16601.24,621.74,1377.85,0.32,474.32
2024-02-11,家居用品,卫浴,智能马桶,19,14458.99,331.0,1901.06,0.49,761.0
2024-02-11,家居用品,收纳,储物箱,68,158901.38,4340.14,13048.32,0.35,2336.79
2024-02-11,家居用品,家具,实木餐桌,173,547504.51,16204.95,46376.82,0.35,3164.77
2024-02-11,电子产品,游戏机,PS4 Pro,79,433607.53,16936.76,48403.76,0.26,5488.7
2024-02-11,食品,粮油,橄榄油,131,36016.27,1713.54,3904.46,0.33,274.93
2024-02-11,食品,调味品,调味料,85,83895.14,2639.96,7070.66,0.31,987.0
2024-02-11,食品,饮料,果汁,339,225428.26,5110.92,20677.01,0.43,664.98
2024-02-11,食品,饮料,咖啡,118,67729.33,1937.06,5151.88,0.49,573.98
2024-02-11,服装,运动装,安德玛,82,147534.02,3525.69,12526.11,0.23,1799.2
2024-02-11,电子产品,相机,富士X-T4,33,113573.81,3555.3,8311.71,0.28,3441.63
2024-02-11,食品,粮油,有机大米,307,163492.37,3153.5,22886.97,0.47,532.55
2024-02-12,食品,零食,糖果,161,121469.82,2818.33,7717.67,0.44,754.47
2024-02-12,食品,粮油,橄榄油,209,90559.02,2962.07,8775.28,0.41,433.3
2024-02-12,服装,男装,休闲西装,86,248411.95,3491.09,36597.28,0.24,2888.51
2024-02-12,服装,配饰,奢侈品包包,136,130403.96,6250.02,10300.0,0.38,958.85
2024-02-12,服装,配饰,奢侈品包包,54,65476.7,2472.9,4756.73,0.44,1212.53
2024-02-12,食品,调味品,调味料,313,122873.77,5735.29,9614.51,0.34,392.57
2024-02-12,电子产品,笔记本,联想ThinkPad,46,41508.5,2042.69,2210.84,0.17,902.36
2024-02-12,家居用品,家具,办公椅,185,661534.94,28497.35,64069.09,0.19,3575.86
2024-02-12,服装,运动装,李宁,160,126554.46,5201.23,9218.3,0.48,790.97
2024-02-12,家居用品,卫浴,智能马桶,68,129775.49,6128.3,18427.04,0.18,1908.46
2024-02-12,家居用品,家具,实木餐桌,128,405821.62,6724.62,41285.18,0.23,3170.48
2024-02-13,家居用品,灯具,射灯,139,527266.12,21089.51,36499.72,0.31,3793.28
2024-02-13,家居用品,卫浴,花洒,80,181524.15,4396.98,16565.6,0.22,2269.05
2024-02-13,服装,女装,套装,83,46189.58,1995.86,4220.89,0.28,556.5
2024-02-13,食品,饮料,果汁,499,299672.57,9413.98,32435.27,0.45,600.55
2024-02-13,家居用品,卫浴,智能马桶,26,118898.62,1222.72,6170.19,0.4,4573.02
2024-02-13,电子产品,游戏机,PS5,10,48678.97,784.05,6764.06,0.28,4867.9
2024-02-13,服装,女装,羽绒服,132,274635.81,8373.61,25697.54,0.22,2080.57
2024-02-13,电子产品,相机,索尼A7M4,97,772703.64,37813.21,95986.22,0.31,7966.02
2024-02-13,家居用品,家具,真皮沙发,119,296256.85,11148.46,39215.46,0.25,2489.55
2024-02-14,服装,配饰,帽子,40,29091.72,1255.75,2854.05,0.28,727.29
2024-02-14,家居用品,厨具,炒锅套装,54,58898.01,2185.41,6679.36,0.18,1090.7
2024-02-14,电子产品,平板电脑,Samsung Tab,55,380829.28,3850.33,20884.63,0.46,6924.17
2024-02-14,食品,零食,糖果,422,379463.87,18607.55,45911.1,0.22,899.2
2024-02-14,食品,生鲜,海鲜礼盒,455,49801.37,2400.02,5806.5,0.25,109.45
2024-02-14,家居用品,家具,真皮沙发,190,558091.5,26482.67,36231.5,0.2,2937.32
2024-02-14,服装,女装,羽绒服,104,218867.98,5509.71,30700.57,0.4,2104.5
2024-02-14,食品,零食,薯片,344,45345.47,621.15,6525.56,0.23,131.82
2024-02-14,家居用品,家纺,床上四件套,83,90823.71,2230.51,6480.01,0.47,1094.26
2024-02-14,家居用品,收纳,收纳盒,84,308018.86,5092.99,35773.35,0.4,3666.89
2024-02-14,服装,童装,儿童套装,271,620915.23,23287.01,45882.27,0.43,2291.2
2024-02-14,食品,零食,薯片,211,99698.77,2268.23,10369.39,0.26,472.51
2024-02-15,家居用品,家纺,地毯,93,120968.59,3142.82,10946.76,0.34,1300.74
2024-02-15,家居用品,家具,办公椅,104,317074.04,6371.85,18344.97,0.21,3048.79
2024-02-15,服装,配饰,手表,223,442849.83,5608.62,53011.83,0.23,1985.87
2024-02-15,家居用品,厨具,炒锅套装,170,104016.25,4314.51,13681.18,0.39,611.86
2024-02-15,家居用品,家纺,床上四件套,138,533719.82,14262.12,49354.85,0.3,3867.53
2024-02-15,服装,运动装,耐克运动服,227,395604.43,7536.27,33393.32,0.47,1742.75
2024-02-15,家居用品,卫浴,浴室柜,54,153753.28,3885.84,8810.42,0.26,2847.28
2024-02-15,家居用品,灯具,水晶吊灯,152,158051.45,4707.54,11821.05,0.44,1039.81
2024-02-15,家居用品,厨具,炒锅套装,109,86439.77,3443.47,12432.79,0.23,793.03
2024-02-15,服装,配饰,帽子,34,73465.45,3284.52,7921.58,0.43,2160.75
2024-02-15,食品,粮油,调和油,410,95737.9,4009.89,6629.9,0.45,233.51
2024-02-15,家居用品,收纳,整体衣柜,92,295095.51,5269.38,28230.93,0.19,3207.56
2024-02-15,电子产品,手机,iPhone 15 Pro,10,36737.41,943.81,3709.15,0.33,3673.74
2024-02-15,服装,男装,衬衫,269,527838.77,16483.91,66329.15,0.3,1962.23
2024-02-15,电子产品,相机,松下S5,45,101045.54,1072.07,7402.99,0.3,2245.46
2024-02-15,食品,粮油,调和油,176,150611.36,4983.68,13188.41,0.28,855.75
2024-02-16,家居用品,灯具,水晶吊灯,176,792134.9,16823.33,82071.82,0.37,4500.77
2024-02-16,服装,女装,套装,96,99301.02,1175.31,5914.84,0.24,1034.39
2024-02-16,家居用品,家纺,床上四件套,27,64505.19,1292.01,8196.86,0.43,2389.08
2024-02-16,电子产品,手机,iPhone 15 Pro,7,47498.31,1285.49,5370.83,0.45,6785.47
2024-02-16,家居用品,卫浴,花洒,122,534498.57,18863.26,57972.75,0.43,4381.14
2024-02-16,服装,配饰,帽子,274,405814.55,14470.19,57026.01,0.39,1481.07
2024-02-16,食品,饮料,果汁,278,112827.32,1306.51,15231.99,0.22,405.85
2024-02-16,食品,零食,饼干,337,314798.43,5841.13,22366.84,0.33,934.12
2024-02-16,服装,童装,运动服,15,41932.33,1170.76,4648.78,0.44,2795.49
2024-02-16,服装,运动装,安德玛,271,351087.55,11366.32,20259.31,0.4,1295.53
2024-02-16,食品,生鲜,海鲜礼盒,124,60416.44,2330.07,4973.65,0.35,487.23
2024-02-16,电子产品,游戏机,PS5,25,183284.55,3792.19,9498.82,0.42,7331.38
2024-02-16,食品,粮油,面条,430,356272.88,14797.63,32172.28,0.15,828.54
2024-02-16,家居用品,家纺,毛巾套装,168,141440.11,1559.01,11289.41,0.2,841.91
2024-02-16,家居用品,厨具,电饭煲,45,158857.2,6438.57,22212.82,0.5,3530.16
2024-02-16,电子产品,笔记本,MacBook Pro,61,607074.38,17103.78,84577.4,0.43,9952.04
2024-02-16,服装,配饰,钻石项链,250,43857.18,984.51,4641.69,0.18,175.43
2024-02-16,家居用品,收纳,置物架,100,400081.69,13350.1,47638.25,0.28,4000.82
2024-02-16,服装,男装,衬衫,20,10240.1,455.67,1448.53,0.2,512.01
2024-02-17,食品,调味品,醋,410,110141.39,2475.61,12053.58,0.44,268.64
2024-02-17,服装,童装,外套,255,484369.7,13125.08,49755.84,0.48,1899.49
2024-02-17,服装,运动装,耐克运动服,285,62852.26,1171.03,5620.17,0.32,220.53
2024-02-17,电子产品,平板电脑,Samsung Tab,61,340199.86,3831.96,49292.25,0.29,5577.05
2024-02-17,食品,零食,进口巧克力,214,49127.89,1410.99,4279.82,0.33,229.57
2024-02-17,服装,童装,儿童套装,138,179573.13,8040.67,12900.43,0.49,1301.25
2024-02-17,电子产品,配件,无线耳机,14,64253.37,3018.53,7808.73,0.31,4589.53
2024-02-17,服装,运动装,李宁,60,89848.14,1807.72,7423.58,0.32,1497.47
2024-02-17,电子产品,游戏机,PS4 Pro,48,171717.64,5781.35,11290.33,0.3,3577.45
2024-02-17,服装,运动装,安德玛,137,72601.24,1421.73,3914.66,0.38,529.94
2024-02-17,电子产品,平板电脑,iPad Air,38,353321.7,7329.25,38550.61,0.42,9297.94
2024-02-17,食品,零食,进口巧克力,196,32788.94,1601.58,4908.68,0.46,167.29
2024-02-17,服装,配饰,围巾,55,155988.24,6214.85,9944.19,0.48,2836.15
2024-02-17,家居用品,卫浴,浴室柜,11,42464.68,1170.11,3858.38,0.17,3860.43
2024-02-17,服装,童装,连衣裙,112,153094.97,4684.28,18656.35,0.27,1366.92
2024-02-17,服装,女装,羽绒服,100,169772.94,6950.97,20310.19,0.49,1697.73
2024-02-17,电子产品,笔记本,戴尔XPS,31,66822.69,1516.31,9052.7,0.27,2155.57
2024-02-17,食品,饮料,茅台酒,444,313206.48,7493.02,41666.94,0.38,705.42
2024-02-17,家居用品,家具,办公椅,146,219471.1,8396.0,25322.54,0.31,1503.23
2024-02-17,食品,饮料,进口红酒,415,69773.05,3219.24,7435.31,0.24,168.13
2024-02-17,服装,配饰,钻石项链,128,253465.88,3754.5,32096.45,0.34,1980.2
2024-02-18,食品,饮料,咖啡,428,232680.42,8716.74,15329.48,0.23,543.65
2024-02-18,电子产品,平板电脑,iPad Air,50,462622.32,20077.97,24121.48,0.19,9252.45
2024-02-18,服装,运动装,李宁,45,114857.72,2064.23,9126.3,0.37,2552.39
2024-02-18,家居用品,家纺,地毯,55,191862.01,2445.09,19563.78,0.39,3488.4
2024-02-18,服装,童装,运动服,154,96400.95,2484.7,6092.02,0.43,625.98
2024-02-18,家居用品,厨具,进口刀具,45,208443.56,8422.83,14967.29,0.32,4632.08
2024-02-18,食品,零食,进口巧克力,124,35433.05,1675.03,2408.54,0.42,285.75
2024-02-18,服装,女装,连衣裙,285,310171.13,9270.33,39965.53,0.24,1088.32
2024-02-18,电子产品,配件,手机壳,40,166646.78,4090.88,23400.96,0.38,4166.17
2024-02-18,服装,配饰,手表,236,47476.5,2204.05,3523.11,0.46,201.17
2024-02-19,电子产品,游戏机,Switch OLED,46,153000.04,5350.23,20718.9,0.48,3326.09
2024-02-19,食品,饮料,茅台酒,378,152676.7,7556.58,17364.5,0.24,403.91
2024-02-19,电子产品,手机,OPPO Find X,100,490546.88,13291.05,54522.61,0.18,4905.47
2024-02-19,电子产品,游戏机,Switch OLED,90,750759.82,25617.94,110665.59,0.23,8341.78
2024-02-19,服装,童装,品牌童装,46,116953.53,5268.7,13152.01,0.23,2542.47
2024-02-19,电子产品,配件,平板保护套,59,239983.2,5388.73,25492.23,0.46,4067.51
2024-02-19,食品,调味品,酱油,289,244207.62,4299.12,18118.95,0.24,845.01
2024-02-19,家居用品,收纳,整体衣柜,16,55362.26,2136.09,4211.13,0.23,3460.14
2024-02-19,服装,女装,连衣裙,230,550673.94,11211.29,34058.91,0.19,2394.23
2024-02-19,食品,零食,高端坚果,255,139814.95,2069.61,14118.53,0.42,548.29
2024-02-19,家居用品,灯具,台灯,160,545824.48,6388.45,38089.28,0.26,3411.4
2024-02-19,服装,女装,外套,49,45962.09,2048.01,2812.69,0.2,938.0
2024-02-19,服装,配饰,钻石项链,31,23546.79,1116.8,3134.08,0.16,759.57
2024-02-19,电子产品,相机,索尼A7M4,54,435734.54,8386.06,29772.1,0.43,8069.16
2024-02-20,电子产品,智能手表,OPPO Watch,20,44801.53,1894.21,6475.41,0.39,2240.08
2024-02-20,食品,饮料,矿泉水,210,21121.85,595.26,3160.11,0.19,100.58
2024-02-20,服装,童装,外套,38,23427.21,1109.41,3100.14,0.26,616.51
2024-02-20,食品,饮料,矿泉水,213,124311.81,5350.71,15506.71,0.34,583.62
2024-02-20,食品,调味品,醋,204,85556.81,2355.8,9638.63,0.2,419.4
2024-02-20,电子产品,游戏机,PS4 Pro,64,272323.26,11235.32,23522.37,0.42,4255.05
2024-02-20,服装,运动装,阿迪达斯,218,428565.56,11837.24,35875.69,0.26,1965.9
2024-02-21,食品,生鲜,三文鱼,131,57922.63,2011.96,5977.73,0.31,442.16
2024-02-21,电子产品,平板电脑,iPad Air,49,277684.78,3532.65,31320.24,0.38,5667.04
2024-02-21,食品,调味品,进口橄榄油,371,342649.51,6157.38,20589.46,0.46,923.58
2024-02-21,食品,饮料,茅台酒,135,40699.47,1806.77,5593.77,0.42,301.48
2024-02-21,电子产品,手机,vivo X100,22,59708.89,2549.1,7947.61,0.19,2714.04
2024-02-21,服装,童装,外套,28,72859.53,1730.93,7510.75,0.37,2602.13
2024-02-21,食品,零食,高端坚果,451,233687.48,3225.44,30232.29,0.48,518.15
2024-02-21,电子产品,智能手表,小米手环,27,211895.29,4841.4,22424.63,0.19,7847.97
2024-02-21,食品,调味品,进口橄榄油,371,187410.45,6170.45,15048.46,0.22,505.15
2024-02-21,电子产品,配件,无线耳机,51,207729.79,4250.12,20591.04,0.32,4073.13
2024-02-21,服装,童装,运动服,40,70669.96,2162.74,6004.2,0.44,1766.75
2024-02-21,服装,童装,连衣裙,216,38963.46,817.76,2035.05,0.46,180.39
2024-02-21,家居用品,收纳,储物箱,106,394762.23,13759.16,36975.76,0.28,3724.17
2024-02-21,家居用品,家具,床架,93,271901.04,7632.09,23626.43,0.46,2923.67
2024-02-21,电子产品,笔记本,华为MateBook,82,180758.72,8657.98,9292.61,0.28,2204.37
2024-02-21,服装,配饰,围巾,55,64321.72,721.78,3283.53,0.49,1169.49
2024-02-21,服装,运动装,彪马,177,138836.7,6514.92,8362.49,0.4,784.39
2024-02-21,服装,配饰,帽子,98,224728.53,9317.25,30575.83,0.17,2293.15
2024-02-21,家居用品,厨具,电饭煲,50,22390.25,995.17,2563.9,0.46,447.81
2024-02-21,电子产品,智能手表,华为Watch,54,294083.16,11409.71,38444.02,0.33,5445.98
2024-02-21,家居用品,厨具,烤箱,108,496910.74,9619.51,67641.09,0.33,4601.03
2024-02-21,家居用品,家纺,毛巾套装,42,46701.81,1714.23,6061.5,0.23,1111.95
2024-02-21,食品,饮料,果汁,346,32085.34,1466.93,2701.24,0.34,92.73
2024-02-21,家居用品,收纳,储物箱,66,27839.24,301.95,3657.98,0.17,421.81
2024-02-22,电子产品,智能手表,Garmin,21,48352.66,1764.15,4751.25,0.15,2302.51
2024-02-22,服装,童装,外套,30,88504.35,2790.64,4937.13,0.17,2950.15
2024-02-22,电子产品,相机,松下S5,32,58813.74,1681.47,5154.7,0.36,1837.93
2024-02-22,电子产品,配件,平板保护套,76,745037.92,16575.13,44162.39,0.23,9803.13
2024-02-22,电子产品,手机,小米14,89,78443.57,2174.24,5099.75,0.38,881.39
2024-02-22,食品,粮油,面条,184,176182.61,3674.35,17845.85,0.36,957.51
2024-02-22,食品,饮料,果汁,469,240943.7,10204.99,26958.44,0.23,513.74
2024-02-22,食品,零食,饼干,45,39853.01,996.07,5608.41,0.31,885.62
2024-02-22,家居用品,家具,床架,127,446082.32,16274.45,49859.51,0.15,3512.46
2024-02-22,电子产品,游戏机,Xbox Series X,78,351610.69,14764.65,21118.22,0.47,4507.83
2024-02-22,家居用品,家纺,蚕丝被,77,200770.89,9471.7,25965.16,0.2,2607.41
2024-02-22,服装,童装,外套,150,106826.66,2538.53,15680.08,0.27,712.18
2024-02-22,服装,男装,衬衫,202,511741.77,8109.22,48925.93,0.23,2533.38
2024-02-22,家居用品,灯具,落地灯,128,88375.22,1745.87,9503.87,0.34,690.43
2024-02-23,家居用品,灯具,台灯,7,26142.47,1138.91,2410.88,0.38,3734.64
2024-02-23,家居用品,家具,床架,146,649352.94,11488.09,49212.64,0.48,4447.62
2024-02-23,电子产品,相机,松下S5,97,960535.1,37607.64,61000.16,0.49,9902.42
2024-02-23,服装,配饰,围巾,113,70439.48,1252.51,10217.46,0.42,623.36
2024-02-23,家居用品,家纺,羽绒被,42,23838.92,857.68,3523.95,0.26,567.59
2024-02-23,家居用品,卫浴,浴缸套装,133,378907.2,9713.7,20414.94,0.45,2848.93
2024-02-23,家居用品,家具,书柜,99,459981.72,12879.02,25441.75,0.29,4646.28
2024-02-23,家居用品,收纳,整体衣柜,170,412371.06,18700.01,33929.87,0.39,2425.71
2024-02-23,服装,女装,套装,267,581942.18,13942.81,72404.05,0.33,2179.56
2024-02-23,食品,粮油,调和油,46,6182.14,227.18,592.92,0.16,134.39
2024-02-23,电子产品,相机,索尼A7M4,67,529808.34,5881.78,63759.07,0.2,7907.59
2024-02-23,家居用品,厨具,电饭煲,20,33813.11,1145.52,4733.95,0.49,1690.66
2024-02-23,电子产品,相机,尼康Z6,73,196876.42,8968.67,19345.39,0.2,2696.94
2024-02-24,家居用品,家纺,床上四件套,54,135638.16,3576.72,13172.92,0.45,2511.82
2024-02-24,电子产品,游戏机,PS4 Pro,12,10068.74,456.25,550.87,0.19,839.06
2024-02-24,食品,生鲜,海鲜礼盒,345,208316.71,9525.75,29449.8,0.48,603.82
2024-02-24,食品,零食,饼干,316,269774.33,10371.38,24262.06,0.22,853.72
2024-02-24,家居用品,收纳,收纳柜,89,403018.6,15667.06,26921.73,0.47,4528.3
2024-02-24,食品,零食,糖果,430,264885.55,3749.54,16240.5,0.2,616.01
2024-02-24,家居用品,家纺,床上四件套,18,73019.8,1315.42,10571.0,0.43,4056.66
2024-02-24,服装,运动装,阿迪达斯,239,29487.15,1428.84,2634.8,0.48,123.38
2024-02-24,食品,调味品,调味料,446,442920.34,10357.78,31017.83,0.39,993.09
2024-02-24,电子产品,相机,松下S5,55,89629.99,1865.3,5256.17,0.23,1629.64
2024-02-24,食品,零食,高端坚果,64,27708.03,765.97,3123.24,0.38,432.94
2024-02-24,电子产品,平板电脑,iPad Air,79,483057.05,19988.86,60033.4,0.42,6114.65
2024-02-24,电子产品,游戏机,Xbox Series X,40,279017.5,11476.93,16513.94,0.32,6975.44
2024-02-25,家居用品,收纳,置物架,52,115560.22,5219.78,15940.55,0.4,2222.31
2024-02-25,家居用品,收纳,收纳柜,166,236917.29,8174.39,13526.65,0.45,1427.21
2024-02-25,服装,运动装,安德玛,102,44737.28,1795.55,3375.64,0.5,438.6
2024-02-25,服装,运动装,耐克运动服,170,52659.61,2290.36,7775.47,0.41,309.76
2024-02-25,服装,运动装,彪马,293,851082.26,20589.86,45841.54,0.37,2904.72
2024-02-25,家居用品,厨具,烤箱,132,159151.35,2893.04,20796.37,0.44,1205.69
2024-02-25,服装,男装,商务西服,52,82037.59,1167.21,6460.17,0.21,1577.65
2024-02-25,家居用品,家具,书柜,166,767071.36,23083.53,82177.33,0.31,4620.91
2024-02-25,食品,粮油,进口面粉,346,68814.94,1985.98,7258.81,0.47,198.89
2024-02-25,家居用品,家具,书柜,68,110205.58,4294.54,13442.8,0.34,1620.67
2024-02-25,食品,调味品,酱油,222,141192.28,6124.14,20348.8,0.49,636.0
2024-02-25,家居用品,灯具,水晶吊灯,76,331851.41,5891.73,30955.52,0.17,4366.47
2024-02-25,电子产品,平板电脑,小米平板,7,58148.6,2487.3,5206.67,0.34,8306.94
2024-02-25,电子产品,平板电脑,华为MatePad,34,317795.14,13103.47,42305.62,0.44,9346.92
2024-02-25,电子产品,游戏机,Switch Lite,17,138299.4,5820.7,19823.13,0.26,8135.26
2024-02-25,服装,运动装,彪马,280,524357.92,17776.4,41975.07,0.19,1872.71
2024-02-25,电子产品,相机,佳能R6,72,539400.65,22387.65,50660.09,0.2,7491.68
2024-02-25,电子产品,相机,尼康Z6,85,448371.75,14821.85,38713.72,0.25,5274.96
2024-02-25,家居用品,家具,办公椅,77,93917.74,3836.75,9570.14,0.22,1219.71
2024-02-26,电子产品,手机,华为P60,62,323565.96,12591.47,24142.81,0.3,5218.81
2024-02-26,服装,女装,真丝旗袍,212,279665.48,7376.27,28129.06,0.37,1319.18
2024-02-26,电子产品,智能手表,华为Watch,88,245592.14,9892.09,30372.75,0.25,2790.82
2024-02-26,食品,粮油,进口面粉,105,16424.09,413.85,1454.49,0.35,156.42
2024-02-26,家居用品,卫浴,镜子,36,13045.01,206.92,1945.02,0.26,362.36
2024-02-26,电子产品,相机,尼康Z6,88,54559.45,2537.25,6631.41,0.26,619.99
2024-02-26,服装,配饰,帽子,251,590458.63,18094.19,69529.94,0.35,2352.42
2024-02-26,家居用品,收纳,收纳盒,190,632821.59,25264.74,57950.21,0.39,3330.64
2024-02-26,食品,调味品,进口橄榄油,87,80432.57,3312.74,7965.65,0.43,924.51
2024-02-26,服装,童装,儿童套装,266,560178.31,17353.81,54179.33,0.16,2105.93
2024-02-26,电子产品,手机,iPhone 14 Pro,72,567502.88,28017.62,58723.52,0.33,7881.98
2024-02-26,家居用品,厨具,料理机,140,86553.68,3914.74,11935.32,0.22,618.24
